"","PROBEID","SYMBOL","ENTREZID","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"1406","16760636","SPSB2","84727","splA/ryanodine receptor domain and SOCS box containing 2",0.113977603879889,4.4764235931611,0.363968223722877,0.722128369285318,0.824788173910326,-6.86646230588887
"1407","16760668","LPCAT3","10162","lysophosphatidylcholine acyltransferase 3",-0.105428705094608,6.499075236473,-0.600902463724036,0.558933864664105,0.697078246681162,-6.74636059650315
"1408","16760736","RBP5","83758","retinol binding protein 5",0.596592729307837,6.10454865805197,2.90445894218935,0.013051839557882,0.0437722244092068,-3.51161524389813
"1409","16760760","CD163L1","283316","CD163 molecule like 1",0.600108974467664,4.35909241564772,2.29324203278683,0.0404163155159356,0.104370757082195,-4.59833485417207
"1410","16760792","CD163","9332","CD163 molecule",0.459766802443061,6.79844642999229,2.31652579648851,0.038740496165204,0.100915465070088,-4.55844409273666
"1411","16760825","CLEC4C","170482","C-type lectin domain family 4 member C",0.700221671508743,2.59040558713259,2.05087909680908,0.062458203514341,0.145323542830397,-5.00337468769468
"1412","16760868","SLC2A3","6515","solute carrier family 2 member 3",0.84267673878826,5.20087521381762,3.80364832130091,0.00245414983619909,0.0129713073963396,-1.85100271943994
"1413","16760894","POU5F1P3","642559","POU class 5 homeobox 1 pseudogene 3",0.330820483465144,3.87507127031805,1.32565081781386,0.209308429068046,0.351339148792791,-6.05768387751007
"1414","16760896","FAM90A1","55138","family with sequence similarity 90 member A1",-0.231276098292985,3.13802263370504,-0.688726477953667,0.503917577146446,0.652583675973945,-6.68767589724115
"1415","16760911","LINC00937","389634","long intergenic non-protein coding RNA 937",0.389492079319769,3.24949909085232,1.01506391988652,0.329836978113485,0.489556979899761,-6.40707662163543
"1416","16760928","CLEC4E","26253","C-type lectin domain family 4 member E",1.43428301297511,4.76808191949558,5.87469365448946,7.13532163557229e-05,0.00117965870256446,1.74435430655231
"1417","16761063","PZP","5858","PZP alpha-2-macroglobulin like",1.26461882509956,2.7374638360271,4.1934256553076,0.00121038578595869,0.00797143789752365,-1.1377976983603
"1418","16761176","KLRB1","3820","killer cell lectin like receptor B1",1.54766788195075,5.80265910251418,8.35768990436819,2.18107433010145e-06,0.000121848021540842,5.28498472561033
"1419","16761193","CLECL1","160365","C-type lectin like 1",1.45355348646522,2.71625910686158,5.61800998271045,0.000107201627611824,0.00150723655915769,1.32897006451591
"1420","16761201","CD69","969","CD69 molecule",2.77505724431957,3.59160251230437,6.92621280745021,1.48018653816524e-05,0.000436754592875664,3.34709923758724
"1421","16761212","CLEC2B","9976","C-type lectin domain family 2 member B",0.765821455884711,5.24306563624472,4.66274399192465,0.000528698552208842,0.00449462076684003,-0.297399337324808
"1422","16761269","CLEC7A","64581","C-type lectin domain containing 7A",1.28608036473048,5.85609174768891,5.75932726127212,8.55803602903014e-05,0.00129783690437365,1.55883174981307
"1423","16761293","OLR1","4973","oxidized low density lipoprotein receptor 1",1.86013706396152,2.92094129610958,9.3882512380158,6.32625758001316e-07,5.87740715665492e-05,6.52384638548445
"1424","16761316","LOC105369656","105369656","uncharacterized LOC105369656",0.599615400094241,4.23332250081058,2.21317126371017,0.0467218145745069,0.11653887031852,-4.7342888970882
"1425","16761350","KLRC3","3823","killer cell lectin like receptor C3",0.11562402138523,2.3028619236947,0.277374909199311,0.786149043867871,0.872753513729589,-6.89597858284134
"1426","16761385","KLRA1P","10748","killer cell lectin like receptor A1, pseudogene",0.602723397948317,4.71046204544661,2.32811280484952,0.0379314762686494,0.0992676007700463,-4.53853559839666
"1427","16761423","YBX3","8531","Y-box binding protein 3",0.203365012184086,4.83642139941143,0.750382841648648,0.46728869955963,0.621289077207995,-6.64207089359559
"1428","16761495","TAS2R10","50839","taste 2 receptor member 10",-0.129844123894197,3.22653273451543,-0.258923796161026,0.800022836241367,0.88029268603147,-6.90125192012729
"1429","16761502","TAS2R14","50840","taste 2 receptor member 14",0.119434380471057,4.03837760615981,0.292282216116751,0.774995314766855,0.865784239586741,-6.89145648666159
"1430","16761514","TAS2R19","259294","taste 2 receptor member 19",-1.02329377205263,3.13201386139147,-2.51083756690899,0.0271304201547301,0.0772805907437766,-4.22000577115157
"1431","16761518","TAS2R31","259290","taste 2 receptor member 31",0.683235790778082,2.86793573479818,1.83971576867139,0.0903252444141498,0.192392869741868,-5.33819069428223
"1432","16761521","TAS2R46","259292","taste 2 receptor member 46",-0.110982637145596,2.95041581939881,-0.238312710585595,0.815605106631988,0.889849378484245,-6.90671806313619
"1433","16761523","TAS2R43","259289","taste 2 receptor member 43",0.319910807118584,1.62691284636307,0.779270035239185,0.45071321279409,0.605985480217637,-6.61947932381742
"1434","16761559","PRB2","653247","proline rich protein BstNI subfamily 2",0.0458567912715138,3.825040342732,0.14285265235455,0.888745139992249,0.93672000979481,-6.92616222118553
"1435","16761657","GPRC5D","55507","G protein-coupled receptor class C group 5 member D",0.905938104315918,2.83270538496079,3.2714134343651,0.00657455861322053,0.0264267536194203,-2.83583880675371
"1436","16761776","LOC105369669","105369669","uncharacterized LOC105369669",0.634047646789918,5.34950101377692,1.3891607397312,0.189685781900565,0.327250247746649,-5.97752589975252
"1437","16761820","MGP","4256","matrix Gla protein",0.141027071921799,7.84284155887464,0.48624896220341,0.635431331190383,0.75882725212935,-6.81156678934373
"1438","16761830","ERP27","121506","endoplasmic reticulum protein 27",0.614376187168159,2.42637008753205,1.93527620871434,0.0765420632794218,0.169692310100605,-5.18902171971105
"1439","16761843","ARHGDIB","397","Rho GDP dissociation inhibitor beta",0.752856602430058,5.97532645496956,3.34800207482034,0.00569972333062627,0.0235135921727404,-2.69400431654237
"1440","16761938","LMO3","55885","LIM domain only 3",0.136009082239158,4.51934859499434,0.827417564198316,0.423932724283167,0.579998751003443,-6.58011800938169
"1441","16761982","RERGL","79785","RERG like",0.306897870200519,1.558955949479,1.22751984191293,0.242848585607981,0.392331543826359,-6.17596986297
"1442","16762037","LOC105369685","105369685","uncharacterized LOC105369685",0.558031209573667,2.31032384559427,2.04645068699913,0.0629501707686547,0.146106569191445,-5.01058405014469
"1443","16762146","KCNJ8","3764","potassium inwardly rectifying channel subfamily J member 8",-0.706861434737156,3.85864282887953,-3.81337269084601,0.00241081762990391,0.0128446801658038,-1.83308629409332
"1444","16762154","ABCC9","10060","ATP binding cassette subfamily C member 9",-0.122256305530014,4.61733308310621,-0.74588643237856,0.469902662003402,0.623630398544249,-6.64551756298723
"1445","16762370","CASC1","55259","cancer susceptibility 1",-0.304033718204749,3.74267224423059,-0.941470581577432,0.364782357056097,0.524763425760629,-6.47858013362368
"1446","16762440","LMNTD1","160492","lamin tail domain containing 1",0.0811476871905499,2.12574159813761,0.255744587026162,0.802420705828571,0.882046148404944,-6.90212430745943
"1447","16762452","MIR4302","100422897","microRNA 4302",0.583855038075042,1.6492863662799,1.64834518438495,0.124845898895982,0.242111999627339,-5.62368304982517
"1448","16762651","MANSC4","100287284","MANSC domain containing 4",-1.28239195286674,8.61458711895541,-9.88408490911542,3.61861781245853e-07,4.76979341663808e-05,7.07827329412925
"1449","16762661","PTHLH","5744","parathyroid hormone like hormone",-0.881153612255006,3.84679843062606,-2.96377962750666,0.0116822702156884,0.0403513585402781,-3.40304034730918
"1450","16762692","LOC100506606","100506606","uncharacterized LOC100506606",-0.240740632693038,3.49736399007061,-0.723817011820947,0.482864010457144,0.633927611494015,-6.66216012265074
"1451","16762759","TMTC1","83857","transmembrane O-mannosyltransferase targeting cadherins 1",-0.696959281847545,5.75551777276441,-2.43991192811409,0.0309141753019583,0.085233647404225,-4.34461206317301
"1452","16762887","OVOS2","144203","alpha-2-macroglobulin like 1 pseudogene",-0.180319003845883,6.36922604558063,-0.273281285649552,0.789220716771255,0.87451833354504,-6.89717948555228
"1453","16762921","SINHCAF","58516","SIN3-HDAC complex associated factor",-0.503737740392332,6.8835844213706,-2.68738714572236,0.0195627178628643,0.0603199079370419,-3.9053419280919
"1454","16762938","LINC02387","101929027","long intergenic non-protein coding RNA 2387",-0.609799166622371,1.76584595813929,-2.1149324330386,0.0557316170553628,0.133373176872963,-4.89827853295473
"1455","16763134","LINC02406","105369730","long intergenic non-protein coding RNA 2406",0.40816044983204,1.64965024225088,1.65008596257246,0.124485389647462,0.241769145183087,-5.62117248142302
"1456","16763138","KIF21A","55605","kinesin family member 21A",-0.0698157968733826,5.1460156680901,-0.427713236647455,0.676332895115465,0.791299866618023,-6.83975721275703
"1457","16763195","SLC2A13","114134","solute carrier family 2 member 13",-1.05605913622916,7.92064613528277,-6.18406380845762,4.42230029024986e-05,0.000868618982383406,2.23237402580465
"1458","16763295","PRICKLE1","144165","prickle planar cell polarity protein 1",-0.0140991028739235,6.2958784377328,-0.0731250416869368,0.942895081000067,0.965191293245246,-6.93422699484804
"1459","16763465","RACGAP1P","83956","Rac GTPase activating protein 1 pseudogene",-0.60044284381817,1.96382033274938,-2.1068335934196,0.0565430435235331,0.134753070041596,-4.91164956437359
"1460","16763467","PLEKHA8P1","51054","pleckstrin homology domain containing A8 pseudogene 1",0.862146389328813,4.5398583728874,1.44977377884454,0.17240641041385,0.304382661798533,-5.89850842816141
"1461","16763470","LOC105369743","105369743","uncharacterized LOC105369743",-0.294181760382247,2.25810312286422,-0.820960966051366,0.427462094927899,0.583393011265459,-6.58551912305167
"1462","16763479","LINC00938","400027","long intergenic non-protein coding RNA 938",-0.637084984392565,6.81164281665854,-3.52826833484775,0.0040772192100032,0.0182771971634047,-2.35999375694261
"1463","16763512","SLC38A1","81539","solute carrier family 38 member 1",1.1847277029248,6.90792711460589,5.93307632256309,6.51272402931114e-05,0.0011147487031639,1.83750899771963
"1464","16763540","SLC38A2","54407","solute carrier family 38 member 2",-0.125429339628909,9.95238987635707,-0.915801848872362,0.377565525670419,0.537861259777302,-6.50243031634629
"1465","16763577","SLC38A4","55089","solute carrier family 38 member 4",0.349540330171506,4.25785959145674,2.13683442446682,0.0535915964427045,0.129501544103193,-4.86200239391319
"1466","16763608","PCED1B-AS1","100233209","PCED1B antisense RNA 1",1.22480057529748,4.15460347192081,3.13360604806148,0.00850436409442492,0.0319586703444852,-3.09058523029081
"1467","16763666","RAPGEF3","10411","Rap guanine nucleotide exchange factor 3",-0.0977610323961517,4.42629313470933,-0.473438344973024,0.644282320473056,0.766891763515323,-6.81803407960354
"1468","16763902","OR10AD1","121275","olfactory receptor family 10 subfamily AD member 1",-0.375876349296172,4.06672041682318,-0.928989378397965,0.37095960321665,0.531389884340455,-6.49024841467449
"1469","16763966","SNORA2A","677793","small nucleolar RNA, H/ACA box 2A",-0.404425893075327,2.22744208811691,-0.888792312113949,0.3913488112019,0.551289911733783,-6.52690596163941
"1470","16764053","RND1","27289","Rho family GTPase 1",0.444522406275627,2.93649730485472,1.63151102438514,0.128379725883562,0.246495067497473,-5.64787484268585
"1471","16764090","FKBP11","51303","FKBP prolyl isomerase 11",1.38837072945932,6.26452421820296,5.62614523602639,0.00010581242508505,0.00149730270335404,1.34228017795343
"1472","16764232","DHH","50846","desert hedgehog signaling molecule",0.121057884855849,3.19397660430781,0.659368114620261,0.521944768907003,0.668560751296102,-6.70812219635762
"1473","16764334","LOC101927267","101927267","uncharacterized LOC101927267",-0.70947858241621,2.72287360808533,-1.78700063338227,0.0988577774858244,0.20468350404554,-5.41867226375687
"1474","16764461","FAIM2","23017","Fas apoptotic inhibitory molecule 2",-0.748829490155156,5.40982440565897,-3.30870662995887,0.00613279881173718,0.0249842765711651,-2.76679033206834
"1475","16764683","TFCP2","7024","transcription factor CP2",-0.490685760415707,7.45138125167927,-3.25314264027934,0.00680257927224829,0.0271607837447778,-2.8696540748221
"1476","16764724","SMAGP","57228","small cell adhesion glycoprotein",-0.461619730446505,7.66391291898919,-2.86640295485507,0.0140133097756221,0.0464521805156642,-3.58107618634239
"1477","16764732","BIN2","51411","bridging integrator 2",1.32398744051784,5.27597077728147,6.99141280020382,1.3491738968242e-05,0.000416787053572923,3.44131397644612
"1478","16764758","GALNT6","11226","polypeptide N-acetylgalactosaminyltransferase 6",-1.00024132802384,6.51485528133518,-3.98124528253697,0.00177502248102321,0.0103819092667846,-1.52467866375268
"1479","16764791","KRT80","144501","keratin 80",0.122177174302351,3.24663112847513,0.298991732538972,0.769992078298059,0.862066150450185,-6.88934502051721
"1480","16764845","KRT85","3891","keratin 85",0.195584608978761,2.62375776970282,0.74484871949769,0.470507222017233,0.624180951788991,-6.64631032769066
"1481","16764894","KRT6B","3854","keratin 6B",-1.06847459025343,3.4410732605126,-1.86736093056206,0.0861221787329498,0.185421687801636,-5.29546005499804
"1482","16764907","KRT6C","286887","keratin 6C",-1.23769052955935,1.76686928673795,-3.9304697750401,0.00194668768369775,0.0110629042568351,-1.61777091884111
"1483","16764923","KRT6A","3853","keratin 6A",-1.17277388257442,4.52799293824564,-2.1295396589793,0.0542956435599889,0.1308185040735,-4.87410338574415
"1484","16764941","KRT5","3852","keratin 5",0.161927147804073,3.7023436093521,0.497795133351361,0.627503911933401,0.753325258259766,-6.80559565259319
"1485","16764964","KRT71","112802","keratin 71",0.583501912469956,2.06988622437876,2.27892217520864,0.0414810719531029,0.106577685845926,-4.62279056359628
"1486","16764989","KRT72","140807","keratin 72",1.27784605073256,1.8331541664318,3.71285841915049,0.00289936826056261,0.0145514274002268,-2.01850069612522
"1487","16765029","KRT1","3848","keratin 1",-0.188931525022065,2.64089132414259,-0.617431036558353,0.548332568559937,0.689607855719493,-6.73588760547566
"1488","16765056","KRT76","51350","keratin 76",-0.016692489194071,1.99583995598199,-0.0538617804753039,0.957919629073592,0.975321734816523,-6.93553793246918
"1489","16765134","KRT8","3856","keratin 8",-0.119582307952144,3.57592970160415,-0.380680007722145,0.710004191777174,0.813907244232371,-6.85986680901765
"1490","16765160","LOC283335","283335","uncharacterized LOC283335",-0.414501959400927,6.59699048271728,-2.84710927954231,0.014527269023922,0.0477231303931138,-3.61622862205615
"1491","16765226","ITGB7","3695","integrin subunit beta 7",0.829515352170937,3.72229499010096,2.67371007178559,0.0200663720559527,0.0615842948358997,-3.92992111442186
